"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"2009-11-08","MelbourneAirport","17.7","33.4","0","12","13.2","N","54","N","NNE","39","19","37","21","1027.9","1025.4","0","1","24.9","32.4","No","No"
"2010-01-01","MelbourneAirport","18.6","18.7","14","15.4","0","NNE","63","SSE","S","11","15","95","91","1011","1009.5","8","8","18.6","17.4","Yes","Yes"
"2010-06-03","MelbourneAirport","5.2","14.7","0.2","1.4","4.9","SSW","19","NW","S","9","15","100","65","1027.7","1025.4","8","2","9.1","14.1","No","No"
"2010-09-25","MelbourneAirport","8.6","18.9","0","2.8","6.5","SW","54","NNW","WSW","22","20","64","47","1015.2","1014.5","7","7","13.4","17.2","No","No"
"2010-12-07","MelbourneAirport","19.3","27.2","0","6","1","NNE","67","N","NNE","35","26","59","81","1007.3","1006","7","7","23.9","23.5","No","Yes"
"2010-12-09","MelbourneAirport","15.3","24.3","22.6","5.4","9.7","SW","31","SSW","NNE","11","13","68","54","1010.5","1007.2","2","7","18.2","22.1","Yes","No"
"2010-12-27","MelbourneAirport","7.3","15.9","0","5.8","6.9","SSW","57","WSW","S","22","31","66","49","1012.1","1013.9","3","7","12.8","14.4","No","No"
"2011-02-07","MelbourneAirport","7.6","20","0","4.6","12.7","S","37","WSW","S","9","22","69","47","1026.1","1023.9","1","1","13.4","19.5","No","No"
"2011-03-03","MelbourneAirport","11.8","20","0","4.6","7.8","WSW","48","W","SW","22","28","63","51","1013.6","1013.3","7","7","15.5","18.6","No","No"
"2011-06-03","MelbourneAirport","11","16.9","0","2.2","2.2","N","67","N","N","39","22","79","63","1016.5","1013.9","7","7","11.1","15.9","No","No"
"2011-07-12","MelbourneAirport","8.3","12.7","0","2.4","0.2","W","50","NW","W","20","39","66","52","1023.3","1020.8","7","7","10.1","12.3","No","No"
"2011-07-31","MelbourneAirport","8.3","18.7","0","2.8","8.6","N","54","N","N","30","33","70","55","1018.2","1016.1","1","6","11.7","17.6","No","No"
"2011-09-01","MelbourneAirport","6.1","16.9","0","1.6","7.3","SSE","31","SW","S","7","15","92","54","1027.6","1025.3","7","4","9.8","16","No","No"
"2011-11-06","MelbourneAirport","15.2","25.2","0","10","0.7","N","61","N","S","46","6","44","52","1006","1007.6","7","7","24","24.6","No","No"
"2012-01-16","MelbourneAirport","11.7","33.2","0","6.6","13.6","N","74","N","N","52","39","47","24","1017.6","1015.2","1","1","23.5","31.8","No","No"
"2012-03-02","MelbourneAirport","13.5","23.7","1.4","3.2","7.8","SE","50","SE","SE","30","26","71","50","1014.7","1013.3","3","7","16.3","21.9","Yes","No"
"2012-03-12","MelbourneAirport","13.2","22.4","0","4.2","11","SSE","30","SE","SSW","15","13","61","47","1020.9","1018.9","7","1","15.9","21.1","No","No"
"2012-04-08","MelbourneAirport","7.3","19.3","0","3.2","3.7","WNW","44","NNW","WNW","11","15","60","35","1019.1","1015.7","7","6","14","19.1","No","No"
"2012-07-03","MelbourneAirport","7.6","13.3","0.4","0.4","3.2","SW","28","WSW","SSW","11","15","96","71","1024.8","1023.9","7","6","9.1","12.4","No","No"
"2012-08-28","MelbourneAirport","7.2","17.1","0","5","7.9","N","76","N","N","52","48","63","43","1020.1","1015.3","7","5","10","16.8","No","No"
"2012-09-11","MelbourneAirport","4.4","20.6","0","2.6","9.8","N","33","N","NE","11","13","71","40","1025.6","1021.4","0","2","12.2","20","No","No"
"2012-09-21","MelbourneAirport","11.8","19","0.2","4.2","7.4","SW","52","W","SW","26","35","69","60","1014.3","1016","6","7","15.5","17.5","No","No"
"2013-01-18","MelbourneAirport","22.4","28.6","0","19.8","7.2","SSE","56","SSW","S","19","19","29","44","999.4","1004.9","3","6","27.5","25.3","No","No"
"2013-01-25","MelbourneAirport","21.2","27.3","0","16.2","3","N","70","SW","S","39","30","26","58","1008.8","1012.3","7","7","25.3","20.4","No","No"
"2013-04-18","MelbourneAirport","7.5","15.9","1.6","2.8","1.4","SSW","52","SSW","S","11","31","99","51","1019.7","1020.4","8","7","11.8","14.9","Yes","Yes"
"2013-08-05","MelbourneAirport","9.5","14.9","0.2","2.2","2.7","N","69","N","N","28","35","68","60","1012.8","1008.3","6","7","11.7","14.1","No","Yes"
"2013-08-24","MelbourneAirport","9.1","15.4","0","2","1.7","N","31","W","WSW","15","17","78","60","1022.7","1022.4","7","7","12.4","15.3","No","No"
"2013-09-11","MelbourneAirport","6.3","15.8","0","3.4","6.4","W","46","W","W","31","30","56","37","1011.1","1011.3","1","7","12.7","15","No","No"
"2013-10-13","MelbourneAirport","8.3","16.4","0","8.4","2.9","SSW","67","W","SW","6","35","79","53","1002.5","1003.8","7","6","13.3","15.5","No","Yes"
"2013-10-24","MelbourneAirport","5.7","14.7","4","2.4","9.5","SW","67","WSW","SW","43","28","66","45","1018.4","1020.5","1","6","8.3","12.8","Yes","No"
"2013-11-06","MelbourneAirport","10.4","29.6","0","8","11.2","N","57","N","N","31","37","31","17","1018.5","1014.1","0","0","19.9","29","No","No"
"2013-11-22","MelbourneAirport","11.8","21","0","6.2","9.5","SW","41","WSW","W","19","24","67","43","1009","1007","7","4","14.4","20.6","No","No"
"2013-11-24","MelbourneAirport","10.8","18.9","5.8","4.4","4.8","S","50","WSW","S","24","28","94","60","1010.3","1011","7","7","11.8","17.2","Yes","No"
"2013-11-25","MelbourneAirport","11.8","21.7","0.2","3.8","12","SSE","44","S","SSE","13","26","68","42","1014.8","1012.8","7","1","15","21.2","No","No"
"2013-12-22","MelbourneAirport","15","28.6","0.2","1.6","0","NNW","54","NE","NNW","9","19","88","51","1008.3","1005.7","8","8","19.1","26.3","No","No"
"2014-01-13","MelbourneAirport","12.7","34.6","0","6.4","11.6","SSE","31","N","SSE","9","17","77","33","1018.3","1014.4","1","0","16.7","31.7","No","No"
"2014-01-28","MelbourneAirport","23.4","42.1","0","20","12.9","N","70","N","NNW","46","31","25","13","1013.4","1008.6","0","1","28.7","39.7","No","No"
"2014-02-23","MelbourneAirport","12.8","24.6","0","3.4","12.1","S","31","SE","S","11","13","62","38","1023.7","1020.2","2","0","16.1","23.8","No","No"
"2014-04-29","MelbourneAirport","15.1","18","0","6","0.9","NA","NA","N","N","44","17","71","90","1010.2","1007.8","8","8","17.8","15.6","No","Yes"
"2014-06-19","MelbourneAirport","5.4","11.1","0","1.4","0.4","N","61","N","N","33","33","83","83","1024.7","1020","7","7","8.1","9.7","No","No"
"2014-09-03","MelbourneAirport","4.4","13.1","1.6","1.6","4","SSE","31","SW","S","13","15","76","53","1023.8","1020.6","7","7","9.2","12.1","Yes","No"
"2014-10-03","MelbourneAirport","9","18.7","0","3.2","6.4","SW","28","SSW","WSW","9","9","81","47","1023.2","1018.7","7","1","12.2","18.1","No","No"
"2014-11-07","MelbourneAirport","9","32.3","0","6","11.6","N","43","N","N","24","24","29","16","1016.8","1015.5","7","5","23.2","30.7","No","No"
"2014-11-21","MelbourneAirport","14.8","23.5","0","5","10.6","SW","41","SW","SSE","22","13","71","39","1011.3","1010.7","7","1","16.1","22.6","No","No"
"2015-01-07","MelbourneAirport","16.3","40.3","0","8","11.8","N","61","N","W","35","24","42","17","1015.3","1010.5","1","6","28.9","38.5","No","Yes"
"2015-02-06","MelbourneAirport","12.9","36.8","0","8.2","11.9","NE","48","N","N","9","24","64","19","1025.1","1020.9","0","5","19.8","34.1","No","No"
"2015-02-09","MelbourneAirport","12.7","27.6","0","4.2","12.6","SSW","35","SSE","SSW","24","19","58","42","1024.9","1021.4","2","0","16.8","24.5","No","No"
"2015-02-12","MelbourneAirport","17.3","25.3","0","9.2","7","SSE","35","SE","S","24","17","64","41","1025.2","1022","8","7","17.8","24.3","No","No"
"2015-02-23","MelbourneAirport","19.1","29.5","0","10.8","2.5","N","63","N","S","46","19","46","96","1010.8","1014.8","7","7","26.8","18","No","Yes"
"2015-04-13","MelbourneAirport","4.8","21.6","0","3","7.2","SSE","22","W","SSE","7","11","82","36","1023.4","1019.2","8","3","10.8","21.3","No","Yes"
"2015-04-14","MelbourneAirport","10.8","24.9","1.4","2.4","2.1","N","59","NNE","NNE","11","26","81","41","1020.6","1016.6","8","6","15.2","23.2","Yes","Yes"
"2015-05-24","MelbourneAirport","3.4","17","0","2","4.3","N","31","WNW","NNE","13","20","99","53","1032.4","1029.5","7","7","3.4","15.2","No","No"
"2015-09-02","MelbourneAirport","8.1","18.3","0","4.4","0.8","N","56","NNE","NE","24","11","63","44","1012.4","1006.8","7","7","11.3","16.4","No","Yes"
"2015-10-06","MelbourneAirport","19","35.9","0","17","9.1","NW","98","N","WNW","37","46","23","9","1013.5","1011.6","2","6","23.6","35.4","No","No"
"2015-11-05","MelbourneAirport","15.5","24.7","17.8","5","4.6","NW","81","NNE","N","4","15","95","93","1007","1005.3","8","6","16.9","17.4","Yes","Yes"
"2016-03-13","MelbourneAirport","16.9","24.1","1","0.8","4.4","S","28","SSE","W","11","13","94","68","1021.2","1018.9","8","6","17.7","22.5","No","No"
"2016-04-05","MelbourneAirport","10.5","29.2","0","6.6","7.3","N","61","NNE","NNW","26","24","30","14","1013.4","1009.6","7","7","21.4","28.1","No","Yes"
"2016-06-04","MelbourneAirport","8.4","14.3","5.4","1","0","SSW","17","NA","S","0","13","97","96","1017.5","1012.1","8","8","10.3","12.3","Yes","Yes"
"2016-07-20","MelbourneAirport","7.9","15.1","1","0.2","6.3","S","19","NNW","SSW","7","9","83","63","1023.2","1021.3","7","4","10.6","14.9","No","Yes"
"2016-08-08","MelbourneAirport","3.7","13.1","0","2.6","5.9","N","80","N","NNE","31","37","63","58","1024.2","1020.2","7","4","9.3","12.3","No","No"
"2016-11-29","MelbourneAirport","9.6","22.4","0","5","12.7","SSE","33","SE","SSE","9","22","70","49","1013.3","1011.4","7","3","14.7","21.3","No","No"
"2017-01-13","MelbourneAirport","16.7","29.9","1","9.2","0.7","NW","61","NNE","NNW","20","26","54","71","998.6","998.3","7","8","22.4","24.3","No","Yes"
"2017-01-23","MelbourneAirport","16.7","37.4","0","6.6","3.8","N","54","N","WNW","17","22","43","21","1006.5","1003.3","7","7","26.3","33.9","No","No"
"2017-02-05","MelbourneAirport","17","30.9","0","10.8","1.5","S","54","N","NW","24","28","59","46","1007.4","1005","7","7","23.8","29.8","No","Yes"
"2017-06-17","MelbourneAirport","4.1","15.3","0","1.8","8.9","N","26","N","WSW","17","6","86","62","1026.1","1024.8","1","2","6.7","15.1","No","No"
"2008-09-09","Melbourne","10.3","14.6","0.2","3","0.3","S","30","SW","SSE","13","17","47","43","1028.2","1025.9","7","7","11.4","13.9","No","No"
"2008-10-14","Melbourne","10.1","17.5","0","4.8","6.7","SSW","37","SSW","S","24","20","68","38","1023.5","1023.3","7","7","11.7","16.9","No","No"
"2009-02-08","Melbourne","18.6","22.5","0.8","20.2","2.3","S","44","SW","SSE","20","28","80","61","1012.5","1014.2","7","7","20.3","19.9","No","No"
"2009-07-01","Melbourne","10.9","15.6","2.6","4.2","6.9","WNW","65","NNW","NW","35","39","67","47","998.7","998.1","6","7","12.2","15.4","Yes","No"
"2009-07-05","Melbourne","8.8","13.2","1","1.8","3.2","SW","41","SW","SSW","17","19","80","77","1021.8","1021.1","7","7","9.2","11","No","No"
"2009-09-06","Melbourne","8.1","16.7","0","4.2","1.2","N","67","NNE","N","31","43","53","36","1013.7","1007.9","7","7","11.9","16","No","No"
"2009-11-01","Melbourne","15","20.1","4.6","8.6","1.4","SSW","30","SSW","S","11","19","94","71","1021.3","1021.8","8","7","15.6","18.4","Yes","No"
"2009-11-03","Melbourne","14.8","21.9","0.8","7","5.9","WSW","61","SW","WSW","9","46","54","45","1009.7","1012.5","3","7","16.5","19.6","No","No"
"2009-12-19","Melbourne","14","21.4","0.2","7.4","8.1","SSW","43","SW","SSE","19","24","54","48","1019.1","1020","7","4","16.3","20.3","No","No"
"2010-01-02","Melbourne","15.5","22.5","5","0.6","3.2","S","54","SW","SSE","22","28","76","41","1011.2","1012.4","7","7","16.2","21.4","Yes","No"
"2010-02-05","Melbourne","17.6","20.9","15","2.2","1.6","S","43","SSW","SSE","19","31","95","69","1014.6","1016.5","8","7","18","19.2","Yes","Yes"
"2010-03-20","Melbourne","18.8","26.7","0.2","3.2","8.4","SSW","31","SSW","S","9","26","63","48","1020.7","1019.3","7","5","20.3","24.5","No","No"
"2010-04-10","Melbourne","15","22.6","0.2","1.6","2.6","N","37","N","W","24","15","77","62","1009.1","1006.5","7","7","17.4","21.2","No","Yes"
"2010-04-16","Melbourne","13.2","25.9","0","1.6","9.8","NNE","44","NNE","NNE","7","20","74","32","1026.1","1022","4","2","15.3","24.7","No","No"
"2010-07-29","Melbourne","7.5","14.9","4.4","0.8","0","N","41","NNW","N","13","22","83","66","1016.5","1013.2","7","7","12","14.1","Yes","No"
"2010-10-21","Melbourne","8.4","25.7","0","4.6","11.7","N","35","N","N","20","20","68","32","1023.6","1019.3","4","1","12.2","24.7","No","No"
"2011-01-20","Melbourne","13.3","28.4","0","4.6","12.6","NNW","41","W","N","7","17","70","54","1012.5","1009.6","3","3","16.6","24.8","No","No"
"2011-08-17","Melbourne","13.9","15.5","0","5.6","0.5","N","76","NNE","N","17","20","62","85","1005.5","1003.8","7","7","14.8","13.1","No","Yes"
"2011-09-09","Melbourne","7.6","15.6","7.8","3","6.1","SSW","67","WSW","SSW","15","39","90","46","1015.1","1015.3","NA","NA","8.2","14.4","Yes","Yes"
"2012-01-24","Melbourne","20.4","35","0","12.8","13.3","N","67","N","SSE","44","24","38","22","1016","1012.5","0","3","24.4","33.7","No","No"
"2012-08-29","Melbourne","11.6","20.9","0","5.8","8.2","N","67","N","NW","44","28","49","31","1006.2","1002.9","4","2","13.8","20.4","No","Yes"
"2012-10-13","Melbourne","10.2","17.1","NA","3","4.8","WSW","41","WSW","WSW","19","17","75","52","1022.7","1021.3","NA","NA","11.9","16.6","NA","NA"
"2012-11-06","Melbourne","20.1","22.9","0","6.4","1.6","N","57","SW","NE","19","11","64","53","1009.6","1009.4","NA","NA","20.1","21.8","No","Yes"
"2012-11-29","Melbourne","17.8","39.6","0","8","12.1","N","61","N","N","43","35","59","22","1009","1004.9","0","6","25.8","38.5","No","No"
"2013-06-19","Melbourne","4.8","15","0","1","8","SSE","30","WNW","SSE","9","17","85","NA","1027.3","NA","3","NA","6.3","NA","No","No"
"2013-07-03","Melbourne","9.9","16","0","3","9.1","N","69","N","N","24","35","73","53","1022.3","1018.2","3","1","10.8","15.1","No","No"
"2013-08-31","Melbourne","10.6","22.5","1","3.2","9.9","N","52","N","N","24","35","72","37","1019.6","1018.3","NA","NA","14.5","21.6","No","No"
"2013-09-19","Melbourne","10.2","17.3","10.4","4.4","2","W","59","W","W","26","15","63","44","1006.1","1005.2","7","7","12.1","15.6","Yes","Yes"
"2013-10-20","Melbourne","17.3","31.6","0","11.2","7.8","N","80","N","NNW","35","39","29","13","1013.1","1009.7","NA","NA","21.2","30.7","No","No"
"2013-11-26","Melbourne","10.3","29.1","0","6.8","10.8","N","44","N","SSW","30","9","60","21","1015.4","1013.1","7","NA","17","27.4","No","No"
"2013-11-29","Melbourne","12","19.3","8.4","2.4","2.4","SSW","50","S","SSW","24","28","61","42","1013.7","1016.5","7","7","16.3","19.1","Yes","No"
"2013-12-29","Melbourne","14.4","20.9","0","14.4","13.2","SSE","52","SSW","SSE","22","30","49","43","1016.8","1017.5","NA","NA","17.2","19.4","No","No"
"2014-01-03","Melbourne","13.9","22.3","0","6.2","10.5","SW","56","NNE","S","9","33","66","54","1003.8","1002.6","5","1","16.5","20.3","No","NA"
"2014-02-07","Melbourne","22.9","36.6","0","15.4","10.5","N","65","N","SSE","46","31","29","51","1010.6","1009.7","5","7","29","27.6","No","No"
"2014-05-04","Melbourne","8.7","14.2","NA","2.6","2.3","SW","52","SW","SSW","30","19","78","81","1009.5","1011.5","NA","NA","10.2","12.3","NA","Yes"
"2014-05-26","Melbourne","12.3","22.1","0.6","2.2","0.8","N","63","N","N","26","31","83","61","1018.8","1015.2","7","7","15.8","20.3","No","No"
"2014-06-18","Melbourne","11.1","14.3","0","1","0.1","W","17","NA","NA","0","0","62","53","1031.8","1029.5","7","7","12.7","14","No","No"
"2014-08-25","Melbourne","10.7","16.7","1.4","1.4","3.5","W","39","WSW","SSE","13","24","84","57","1026.4","1026","7","6","12","15.7","Yes","No"
"2014-10-21","Melbourne","8.3","29.1","0","10.2","11.9","NNE","54","ENE","NNE","13","24","63","32","1027.5","1023.3","1","2","14.2","27.2","No","No"
"2014-11-21","Melbourne","16.8","23.9","0.8","5","10.6","SW","41","SW","SSE","22","13","65","40","1011","1010.8","7","1","17.4","22.2","No","NA"
"2015-02-27","Melbourne","NA","NA","NA","5","7.9","SSE","33","WSW","ESE","11","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2015-03-09","Melbourne","NA","NA","NA","5.4","7.7","SSW","46","WNW","SSE","13","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2015-05-01","Melbourne","NA","NA","NA","2","10","NNE","43","NNE","NNE","13","24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2015-06-04","Melbourne","NA","NA","NA","1.4","3.3","N","65","N","N","33","26","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2015-07-25","Melbourne","NA","NA","NA","2.8","3.6","N","70","N","N","22","26","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2015-08-23","Melbourne","NA","NA","NA","3","7.7","S","31","N","S","13","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2015-12-05","Melbourne","NA","NA","NA","10.4","8.5","SSW","37","SSW","S","9","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2016-02-04","Melbourne","NA","NA","NA","5","4.5","S","44","S","S","24","28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2016-04-15","Melbourne","NA","NA","NA","5.6","8.4","WNW","46","N","W","20","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2016-04-21","Melbourne","NA","NA","NA","10.2","0.1","N","54","N","SSW","24","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2016-04-25","Melbourne","NA","NA","NA","3.2","10.4","N","50","N","NNE","30","30","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2016-05-30","Melbourne","7.2","15.4","0","1.2","8.5","NNE","20","NA","SSW","0","9","69","55","1027.3","1025.7","6","1","9.7","13.7","No","No"
"2016-06-04","Melbourne","9.8","13.4","6.2","1","0","NNE","11","NA","SSW","0","2","100","100","1017.2","1011.9","8","8","11.4","12.8","Yes","Yes"
"2016-09-11","Melbourne","7.3","17","1.2","1.2","7.2","N","28","NW","NNW","13","15","69","57","1019.5","1016.8","1","7","12.5","15.5","Yes","Yes"
"2016-10-19","Melbourne","7.5","16.5","2.6","3.6","10.4","NNW","26","WNW","S","9","13","60","49","1020.3","1020.3","1","5","10.5","14.5","Yes","No"
"2017-04-19","Melbourne","13","26.9","0","3.4","7.3","NNW","31","NNE","N","7","17","96","40","1028.2","1024.1","7","7","14.6","26.2","No","No"
"2017-04-26","Melbourne","10.1","14.5","20","4.2","5.3","SSW","59","S","SW","20","13","65","72","1009.9","1015","7","4","13.2","10.5","Yes","Yes"
"2017-05-04","Melbourne","5.8","16.9","0","1.8","9.7","SSW","19","NNE","SSW","6","11","76","57","1032.2","1029.5","1","1","9.1","15.5","No","No"
"2017-05-22","Melbourne","10.4","20.3","0","1.4","9.2","N","43","NNE","N","11","24","84","53","1022.5","1017.6","1","2","12.8","20","No","No"
"2009-03-21","Mildura","17.4","37.7","0","7.4","9","N","50","NNE","NW","11","24","31","8","1012.3","1009.8","1","5","22.5","36.4","No","No"
"2009-03-23","Mildura","11.6","27","0","8","11.1","SSE","26","SSE","WSW","15","11","77","29","1017.2","1014.7","1","0","13.7","25.2","No","No"
"2009-04-16","Mildura","4.2","21.7","0","5.4","10.3","W","35","SSW","SW","2","15","53","33","1016.9","1013.6","3","0","11","20.9","No","No"
"2009-04-20","Mildura","9","26.1","0","3.6","10.4","SE","22","E","E","13","13","58","25","1021.6","1018","0","0","15.3","25.9","No","No"
"2009-07-22","Mildura","6.9","19.8","0","3.6","7.1","W","65","NW","W","6","33","77","35","1009.5","1006.9","3","5","10.1","17.2","No","No"
"2009-08-16","Mildura","12.8","21","1.2","10.8","8.5","NNW","80","W","W","26","37","68","23","1006.4","1007.3","6","1","16.4","20.1","Yes","No"
"2010-01-28","Mildura","18.5","34.4","0","11.6","9.2","WSW","28","ESE","SSE","15","13","38","17","1010.1","1007.6","7","7","21.6","33.1","No","No"
"2010-02-28","Mildura","19.5","29","0","10.8","8.8","SSE","52","SSE","SSE","17","22","64","29","1018.7","1017.5","7","7","21.1","28.1","No","No"
"2010-04-07","Mildura","16.4","23.7","8.8","2.2","3.4","W","39","WSW","WNW","11","24","99","53","1012.5","1012.2","7","8","18","23.4","Yes","No"
"2010-08-25","Mildura","3.6","15","1.6","3.4","7.3","NW","52","NW","W","24","13","79","78","1012.6","1006.6","0","7","7.7","11.5","Yes","Yes"
"2010-12-15","Mildura","19.2","26.5","0","8.8","9.9","SW","50","N","SW","22","20","34","39","1004.5","1005.8","6","NA","25","25.3","No","No"
"2011-02-02","Mildura","21.4","36.5","0","12.8","10.8","N","33","SSE","WNW","2","11","71","45","1008.9","1008","7","6","24.1","35.4","No","No"
"2011-07-29","Mildura","3.6","20.7","0","2.6","5.9","N","41","NNE","N","17","20","53","24","1023.5","1019.6","6","7","9.3","19.9","No","No"
"2011-09-12","Mildura","1.3","16.6","0","3.6","9","W","28","SSW","W","7","13","68","36","1029.1","1026.6","7","0","9","16.2","No","No"
"2011-11-27","Mildura","13.1","28.7","8","5","13.2","SW","31","SSW","WSW","11","13","65","29","1014.2","1012.5","1","3","16.7","26.7","Yes","No"
"2012-01-31","Mildura","13.8","25.7","0","9.6","0.8","SSE","43","S","S","19","24","66","27","1014.7","1013.7","5","4","15.7","23.4","No","No"
"2012-02-23","Mildura","13.6","35.8","0","10","12.1","SW","28","SSE","SW","9","9","48","14","1018.4","1017.3","6","1","21.2","33.7","No","No"
"2012-09-12","Mildura","9","29.9","0","6.8","9.6","WSW","63","N","W","19","20","21","6","1017.5","1011.7","0","5","19.5","28.3","No","No"
"2012-10-15","Mildura","14.6","32.8","0","9","7.5","NNW","50","N","WNW","19","28","20","4","1020.5","1017.1","7","7","20.6","31.4","No","No"
"2012-11-19","Mildura","9.4","28.8","0","7.2","13.4","E","28","E","ESE","13","11","40","6","1019.5","1017.4","1","1","17.1","26.8","No","No"
"2013-01-25","Mildura","22.6","31.3","0","16","10.4","NW","44","SSW","SSW","20","24","28","28","1009.5","1010.3","7","6","27.1","28.6","No","No"
"2013-05-22","Mildura","10.2","12","9.2","3","0","ESE","35","E","ESE","17","19","96","95","1009.5","1007.2","8","8","10.4","11.6","Yes","Yes"
"2013-10-25","Mildura","3.2","21.5","0","7.4","12.1","SSW","37","S","WNW","9","17","53","NA","1028.7","1024.8","0","4","11.4","20","No","No"
"2013-12-21","Mildura","19.9","36.5","0","19.8","10.2","SE","39","ESE","WSW","22","17","37","18","1009.8","1007.4","4","7","24","35.4","No","No"
"2014-01-22","Mildura","15.4","29.6","0","12","8.7","SE","33","SE","SSE","22","19","55","25","1018.7","1017.2","7","7","17.4","27","No","No"
"2014-03-10","Mildura","19","38.2","0","8.4","7.8","NNW","35","NNE","NW","13","17","39","14","1018.2","1016.3","2","2","24.8","37.4","No","No"
"2014-04-12","Mildura","10.9","23.2","0","7","8.3","S","30","S","SSW","15","15","81","55","1018.4","1016.2","2","5","14","21.8","No","No"
"2014-04-28","Mildura","6.9","26.7","0","3.2","7.1","N","39","NE","N","13","22","43","31","1019.9","1015.2","7","3","15.1","26.5","No","No"
"2014-08-06","Mildura","-0.6","18.3","0","2.6","9.8","NW","26","N","NW","2","11","66","27","1035","1031.2","0","0","7.4","17.8","No","No"
"2014-08-11","Mildura","-0.3","13.8","0","2.8","7.7","SE","30","S","SE","13","15","76","30","1032.6","1029.9","1","6","5","12.7","No","No"
"2014-11-11","Mildura","10.4","30.3","0","10","13","SSE","35","SSE","S","17","19","53","11","1022.3","1018","1","1","14","26.9","No","No"
"2014-11-28","Mildura","11.9","32.8","0","9","13.1","ESE","33","E","ENE","13","13","39","10","1019.8","1015.9","0","1","19.9","31.5","No","No"
"2014-12-11","Mildura","15","30.9","1.6","3.2","12.7","SSE","48","SSE","SE","24","28","65","23","1013.8","1012.7","1","1","18.2","29.6","Yes","No"
"2015-01-10","Mildura","18.2","22.5","15.6","1.6","0.1","SE","39","SSE","E","13","13","100","93","1009.2","1008.4","8","8","19","21.6","Yes","Yes"
"2015-05-28","Mildura","9.2","20.8","0.2","1","2","NW","31","NNE","WNW","11","13","90","59","1020.1","1017.7","8","6","12.9","20.3","No","No"
"2015-09-17","Mildura","7.2","20.8","3.4","4.2","9.5","SSE","37","SSE","SSW","15","17","79","37","1025.4","1025.2","1","4","11.4","19.3","Yes","No"
"2015-10-07","Mildura","12.1","22.6","0","16.4","6.9","SE","41","SSE","SE","24","20","57","20","1032.9","1031.1","7","7","12.7","19.3","No","No"
"2015-10-08","Mildura","10.5","29.4","0","6.2","9.2","SE","26","ESE","SSE","19","11","51","22","1032.7","1028.5","6","6","13.7","26.8","No","No"
"2015-11-13","Mildura","13.2","27.4","0.8","6.6","13.3","SW","39","S","SSW","22","19","63","21","1016.7","1013.9","0","3","15.9","26.6","No","No"
"2015-12-20","Mildura","31.9","35.7","0","20","4.5","SSW","48","SSW","SW","30","22","28","41","1005.8","1007.4","NA","NA","32.5","31","No","No"
"2016-02-27","Mildura","14.8","31","0","9.2","10.8","SSE","37","SSE","S","19","15","60","27","1021.5","1018.3","0","NA","18","29.1","No","No"
"2016-03-28","Mildura","12.5","24.2","0","8","7.2","S","30","SSE","SW","7","15","61","29","1019.5","1017.1","8","7","13.2","23.1","No","No"
"2016-04-07","Mildura","6.5","20.6","0","4","6.5","SE","28","SE","S","7","13","61","32","1026.5","1023","3","6","12.5","20","No","No"
"2016-05-24","Mildura","5.1","20.1","0","3.2","8.1","NW","20","NNW","NNW","6","9","84","47","1024.7","1020.3","4","1","10","19.6","No","No"
"2016-06-26","Mildura","3.4","9.1","0","1.4","NA","N","20","N","NNE","11","11","83","69","1021.2","1017.8","8","8","5.3","8.7","No","No"
"2016-07-02","Mildura","5.9","15.5","0","2","1.5","WNW","28","WNW","W","11","17","90","66","1030","1028.4","7","6","10.5","14.9","No","No"
"2016-10-31","Mildura","4.5","20.8","0","10.4","11.9","NW","35","W","W","15","15","55","25","1018.8","1015.9","0","1","12.1","19.3","No","No"
"2017-03-19","Mildura","18.6","35.1","0","NA","NA","SE","35","E","ENE","13","15","57","30","1017.1","1012.5","NA","0","23.3","33.6","No","No"
"2017-03-23","Mildura","16.6","31.3","0","5.7","11.5","SE","33","SSE","SSE","15","20","75","40","1016.1","1014.1","0","2","18.6","29.6","No","No"
"2017-04-27","Mildura","5.8","15.9","0","5","NA","SW","35","SSW","SSW","15","19","77","48","1026.9","1024.4","0","8","10","15.5","No","No"
"2017-06-08","Mildura","0.1","15.8","0","2.2","9.1","SSW","24","S","S","6","11","97","48","1030.6","1028.9","2","NA","4.1","15.5","No","No"
"2013-06-11","Nhil","7.7","17.1","0.6","NA","NA","E","35","ENE","E","11","19","88","76","1017.1","1013.4","NA","NA","10.1","16.2","No","Yes"
